注意：不要相信视频或者文件内的广告和二维码！谨防诈骗！谨防诈骗！谨防诈骗！,,,
文件没了或者表格中没有的资源请联系我。      邮箱：admin@daybyday.top      微信：daybyday_top,,,
为防止该链接被封导致失联，可以收藏该网址： home.daybyday.top ，里面有个资源搜索（影视剧资源搜索），打开即可访问最新链接。,,,
新增：学习资料合集（考公、考研、考编、技能、软件、硬件）       资源合集链接： https://kdocs.cn/l/cj6TVp284PsG,,,
资源名称,百度网盘,夸克网盘,
你想活出怎样的人生（2024）,https://pan.baidu.com/s/1kRjRePD35VZIE-UvpzIVLA?pwd=ca2b,https://pan.quark.cn/s/d5a424d24af5,
插翅难逃（2002）,https://pan.baidu.com/s/1ofSozh-kfjMzgi8WPYl-9w?pwd=9psb,https://pan.quark.cn/s/aea33b26768c,
江湖论剑实录（2014）,https://pan.baidu.com/s/17z6pPEdUQQDFwBAHp7UJIQ?pwd=qwrs,/,
八仙饭店之人肉叉烧包（1993）,/,https://pan.quark.cn/s/b506cd40bcc9,
李小龙电影合集,https://pan.baidu.com/s/1lknHJy7cLu5hoKI5a9HLig?pwd=ku5d,https://pan.quark.cn/s/3ed9272fe967,
刘德华电影合集,/,https://pan.quark.cn/s/5d2bb996efeb,
误杀3（2024）大陆,https://pan.baidu.com/s/16vgscnds21zqDUZ1Rea_3g?pwd=7naq,https://pan.quark.cn/s/a2fd357b2b2f,
误杀1（2019）大陆,https://pan.baidu.com/s/1GiQpovedlr9BWErmIED1RA?pwd=uash,https://pan.quark.cn/s/ccf0e64495ea,
误杀2（2021）大陆,https://pan.baidu.com/s/1ulT4ytVu8TwhCIR6Vshr3w?pwd=ysie,https://pan.quark.cn/s/77126378c298,
忍者神龟：变种时代（2014）,https://pan.baidu.com/s/1GeIXF0IOXQKKhf5wQ8mcxA?pwd=ek2w,https://pan.quark.cn/s/4438b4319920,
忍者神龟2：破影而出（2016）,https://pan.baidu.com/s/1dmeksFNoXbJLO7CCREoBsg?pwd=e7ub,https://pan.quark.cn/s/ef66016c8b47,
忍者神龟（1987）1-10季,/,https://pan.quark.cn/s/075cab7665b4,
忍者龟3：时空武士（1993）,https://pan.baidu.com/s/1L824S7nagu3v3H1Wer40oQ?pwd=h5fm,/,
地下交通站（2007）,https://pan.baidu.com/s/1VlbucebdW95Rwh4PSabE1Q?pwd=zhwc,https://pan.quark.cn/s/9a7bac313ddd,
哈林教父 1-3季,https://pan.baidu.com/s/1B5SczPmxtTjrqGWyamRE8g?pwd=b42r,https://pan.quark.cn/s/58b95ac1833b,
西游记之大圣归来（2015）,https://pan.baidu.com/s/18blLRvTNggbGbMud6Qn0aQ?pwd=vrcg,https://pan.quark.cn/s/de21fac08b82,
横空出世（1999）,https://pan.baidu.com/s/1nifyWLgain91ukK_wV6xdQ?pwd=8r6e,https://pan.quark.cn/s/637e5fd258b5,
焦裕禄（1990）,https://pan.baidu.com/s/1geo4a4OhoaSh8eCoZpaFng?pwd=s7nx,https://pan.quark.cn/s/a398ae1ddfb3,
骆驼祥子（1982）,https://pan.baidu.com/s/1m42vevNk5VxAZCOV8Vez0w?pwd=kxjg,https://pan.quark.cn/s/fc2861145a7a,
地道战（1965）,https://pan.baidu.com/s/1NK8kZiPImGbuBDd5u9iszQ?pwd=bw9q,https://pan.quark.cn/s/8a0de6bf77ec,
红高粱（1988）,https://pan.baidu.com/s/1LRLocU33oHwW_EJQndLXtw?pwd=krrr,https://pan.quark.cn/s/b328631a9e94,
一个人的武林（2014）,https://pan.baidu.com/s/1N80FAdHZ3CpcCiHKSmaHqw?pwd=7fi7,https://pan.quark.cn/s/061443a66cd7,
死在西部的一百万种方式（2014）,https://pan.baidu.com/s/1H6QWJTvfOjvY_nrwn-2y6g?pwd=tuci,https://pan.quark.cn/s/53d4555bd723,
军火贩（2016）,https://pan.baidu.com/s/19dWja0W4qF_LJdnLBhHXpQ?pwd=pzir,https://pan.quark.cn/s/e717d6d8c53e,
制暴：无限杀机（2025）,https://pan.baidu.com/s/1wVnRlUEZuSGLgCV4sNcusw?pwd=qcb1,https://pan.quark.cn/s/9132ddd5d101,
小镇怪客托马斯（2013）,https://pan.baidu.com/s/1c_Y73L9qPtsSZL1bENZlRw?pwd=nmd8,/,
招魂 1-3部,https://pan.baidu.com/s/14n7v_bW6yIjmLKr7tBmCbA?pwd=8r3p,https://pan.quark.cn/s/12cd76143cc9,
磨坊（2023）,https://pan.baidu.com/s/1yqKZuK3hdsfCUtIw25S4_w?pwd=m586,https://pan.quark.cn/s/230ec9880b0a,
刀锋战士 1-3部,https://pan.baidu.com/s/1MDVs7y6-wl4sU21Eu597Hw?pwd=449q,https://pan.quark.cn/s/8d9805ab0523,
漫画威龙之大话特务（2020）韩国,https://pan.baidu.com/s/1oNxC3hD3lW-27uz3wfu30A?pwd=adsq,https://pan.quark.cn/s/9df3271d11d7,
漫画威龙2（2025）韩国,https://pan.baidu.com/s/1uYB6ayB4FH9Kj6C0HQgrvg?pwd=3p69,https://pan.quark.cn/s/1fc4b31883a6,
罪恶的编年史（2015）,https://pan.baidu.com/s/1koOeQlASFDqqIxMgizVmiA?pwd=5si3,https://pan.quark.cn/s/ca7b70125436,
墨西哥太平间的九具尸体（2025）更新到5集,https://pan.baidu.com/s/16MQHL5cUTR7sFUPz2vFlYg?pwd=v6up,https://pan.quark.cn/s/23bb008fb4f1,
狮子王：木法沙传奇（2024）,https://pan.baidu.com/s/1NiTeftPBbq0Gbx7k-Q9zrA?pwd=gf36,https://pan.quark.cn/s/c2f8557cb7ad,
清洁（2004）,https://pan.baidu.com/s/18r7HTm6RAdHNKKignE2Ytw?pwd=i5ue,https://pan.quark.cn/s/1bcefd6afb70,
时失2公里（2004）,https://pan.baidu.com/s/1k4Ke9HyTZjqtK6U8VAuYVw?pwd=a535,https://pan.quark.cn/s/b06f153cc045,
金馆长对金馆长对金馆长（2007）,https://pan.baidu.com/s/1-SlWFztOhtQn3T-gxzAjHw?pwd=85vz,https://pan.quark.cn/s/b7fe888fe130,
一番街的奇迹（2007）,https://pan.baidu.com/s/1fkWix48bTmR65XrBGA9KJQ?pwd=diny,https://pan.quark.cn/s/fb39f1982f25,
长春花园（2024）韩国,https://pan.baidu.com/s/1ZUCko6qbrxu0MDrogOstzw?pwd=7ujy,https://pan.quark.cn/s/246c23cf906c,
黑社会（2005）,https://pan.baidu.com/s/1qxNVq8uVirCPp5JuW5TSSg?pwd=v2pc,https://pan.quark.cn/s/fa0046e3df67,
黑社会2：以和为贵（2006）,https://pan.baidu.com/s/18nTbPmUALWjteXsYUIBrqA?pwd=vp3k,https://pan.quark.cn/s/b100f8ab845c,
苏里南（2022）,https://pan.baidu.com/s/1U4qC3pApbmes3was4ZAmIA?pwd=bv4b,https://pan.quark.cn/s/d2d8e4bdd3f4,
恶缘（2025）韩国,https://pan.baidu.com/s/1IM_71rzjwyzqnvMDbjAnlw?pwd=cfim,https://pan.quark.cn/s/d41df111bb49,
鬼泣 Devil May Cry（2025）,https://pan.baidu.com/s/1VKgJPuwalBJL7BMCPyt5mw?pwd=eicx,https://pan.quark.cn/s/97302efd0fca,
乌云之上（2025）更新到4集,https://pan.baidu.com/s/1vZC_RWBp-vApX6zteKjEmQ?pwd=d6q8,https://pan.quark.cn/s/175f4ff07c60,
与神同行：罪与罚（2017）韩国,https://pan.baidu.com/s/1WDTs7WPHZhLQRfxmuvLTHg?pwd=8m16,https://pan.quark.cn/s/ab24d9e8dac1,
恶棍天使（2015）,https://pan.baidu.com/s/1Cfxq9y9llmlcRSdi_ocHtw?pwd=a6zc,https://pan.quark.cn/s/9e2648216b43,
地狱担保人（2025）,https://pan.baidu.com/s/1YvgGiKSXoFuSIMb5My4UtA?pwd=fe7z,https://pan.quark.cn/s/370c7d0f169e,
洛洛历险记（2009）,https://pan.baidu.com/s/1bwLNQaxV-AKJ6HQhnWrYaQ?pwd=7arq,https://pan.quark.cn/s/b78be930e9ab,
人面兽心 The Animal（2001）,https://pan.baidu.com/s/1aOxSpmKxOStkWYTbnk3Y5g?pwd=bvqd,https://pan.quark.cn/s/059fee4a2fa8,
僵尸世界大战（2013）,https://pan.baidu.com/s/1CCIl0Lkga9vkO6_8kAVxsg?pwd=e4qg,https://pan.quark.cn/s/9495eb377423,
疯狂的小镇（1987）,https://pan.baidu.com/s/1aBHl7eMC_W-d8H-RQGMgWg?pwd=k4vg,https://pan.quark.cn/s/3901a1f0ac8e,
没事偷着乐（1999）,https://pan.baidu.com/s/1M_f8pgzJE1IQ_gbwsqVy6g?pwd=85wq,https://pan.quark.cn/s/893a2d4d6ee1,
别拿自己不当干部（2007）,https://pan.baidu.com/s/1fy-WtpVv4d7C3w6K3sAO5g?pwd=r4pt,/,
破地狱（2024）,https://pan.baidu.com/s/16XARMlN2NtGG69CZDo5eyQ?pwd=dgve,https://pan.quark.cn/s/56c6302e7778,
混沌少年时 Adolescence（2025）第1季4集全,https://pan.baidu.com/s/158ECBafM4rkuQRxnVAij4w?pwd=nxi1,https://pan.quark.cn/s/eae090a7835d,
快乐赢家/幸运赢家/Lucky Winners（2024）,https://pan.baidu.com/s/1QBS72e63LsbfGiozEMBrDQ?pwd=k9fm,https://pan.quark.cn/s/257c77618d2b,
老井（1986）,https://pan.baidu.com/s/1dPu4MYUy9sPOVmw1Roj02g?pwd=s2rv,https://pan.quark.cn/s/4cfcbdd4ae66,
上一当（1992）,https://pan.baidu.com/s/10NuyxqVAKPPuPSEDUU1WVQ?pwd=7ycf,https://pan.quark.cn/s/483214bb369a,
大撒把（1992）,https://pan.baidu.com/s/1387S6RLsCttrxRTxsao5DQ?pwd=4wb5,https://pan.quark.cn/s/109e977fc55d,
热血警探（2007）,https://pan.baidu.com/s/1q3wMygBq7k3j4vpOY7GjRQ?pwd=gfwa,https://pan.quark.cn/s/3538bc440ce3,
猛警恶匪（1990）,https://pan.baidu.com/s/1yu4dkSiKs3mshfwl0Yw6tg?pwd=uveg,https://pan.quark.cn/s/c26ac39d833e,
射雕英雄传之东成西就（1993）,https://pan.baidu.com/s/19L2ky_lBQmwY6WBJVsS06A?pwd=e9we,https://pan.quark.cn/s/856041dc7d75,
雄狮少年（2021）,https://pan.baidu.com/s/1BVFDyeSymw-2vrR2wJENRQ?pwd=7w78,https://pan.quark.cn/s/1ea3a09b3f35,
一起来看流星雨（2009）,https://pan.baidu.com/s/1cg5cNgZNB0c6hLl7EtYliA?pwd=31wc,https://pan.quark.cn/s/267b71ed39c6,
一起又看流星雨（2010）,/,https://pan.quark.cn/s/a2dc1cbc2d05,
神犬小七 第1季（2015）,https://pan.baidu.com/s/1EeSG36eXrvPibPdsI0Y9bQ?pwd=c7ew,/,
神犬小七 第2季（2016）,https://pan.baidu.com/s/1rje9gT_jpz_dwdd-tbf1ew?pwd=m7kd,/,
一出好戏（2018）,https://pan.baidu.com/s/1TjVeRW1dzlJMZvEODGs56g?pwd=q8wz,https://pan.quark.cn/s/7a45c17898e9,
人皮客栈1（2005）,https://pan.baidu.com/s/1v3V67Z5GxVLyFMDbeqiHeQ?pwd=s9xn,https://pan.quark.cn/s/82b958e4cea2,
人皮客栈2（2007）,https://pan.baidu.com/s/15QowMp0ZMGjo-NHpy6zQIA?pwd=kxhk,https://pan.quark.cn/s/571fd6ef10d8,
人皮客栈3（2011）,https://pan.baidu.com/s/1JoxccnL7p3xuUcd3fDt0Rw?pwd=im9s,https://pan.quark.cn/s/e734698a99f9,
我唾弃你的坟墓（1978）,/,https://pan.quark.cn/s/ced4871ab6f9,
山城棒棒军 1-3季,https://pan.baidu.com/s/1lfSw3wpUvuFe-SNRMLxgkg?pwd=v2ys,https://pan.quark.cn/s/149f67b20457,
值得爱（2025）更新到8集,https://pan.baidu.com/s/1l5CGuVKZGkQM-Ove6FGYzQ?pwd=75nq,https://pan.quark.cn/s/b16cb58a3fcc,
最多三十天（2020）,https://pan.baidu.com/s/1fDHSzZeFbQIxQBe3gt8IUg?pwd=92qu,https://pan.quark.cn/s/ef95eb0f9614,
赵本山小品合集,https://pan.baidu.com/s/1AlX10xY2TkEkCa9bfgCSyQ?pwd=p5ab,https://pan.quark.cn/s/5158f12bbafc,
陈佩斯、朱时茂小品合集,https://pan.baidu.com/s/14vOYMMsxN9t-YZQ1uhG7yw?pwd=2hf6,https://pan.quark.cn/s/bdbeca278895,
冯巩、郭冬临相声小品合集,/,https://pan.quark.cn/s/d489c6ea0d5d,
赵丽蓉小品合集,/,https://pan.quark.cn/s/d5a2b0a30a74,
马季、姜昆相声合集,/,https://pan.quark.cn/s/b8a1ed6608a5,
黄宏、潘长江小品合集,/,https://pan.quark.cn/s/6d38899bf082,
欢乐喜剧人小品合集,/,https://pan.quark.cn/s/1faf8c1d4399,
小品合集,/,https://pan.quark.cn/s/ba797ff889a7,
爱笑会议室,/,https://pan.quark.cn/s/caf19933ad8b,
戏曲大全,/,https://pan.quark.cn/s/fb68f3d12c2d,
男妇女主任（1999）,https://pan.baidu.com/s/1NtnQmUlblzQUTAGyI4kuvQ?pwd=qvyx,https://pan.quark.cn/s/4994a8bee6e3,
过年好（2016）,https://pan.baidu.com/s/1tMkEP0SU4Jr0Uc1jNmZVKw?pwd=p5j5,/,
现世活宝（1990）,https://pan.baidu.com/s/15-2-StsFj0Fd7yo1O3goPw?pwd=7u3e,https://pan.quark.cn/s/16918cffba83,
天下无贼（2004）,https://pan.baidu.com/s/1q1v6YL2SnX1_2Kd8RQFRNw?pwd=364t,https://pan.quark.cn/s/cbb3aff82d99,
没完没了（1999）,https://pan.baidu.com/s/14MFZr6inULVVzuOyVMAfPw?pwd=946a,https://pan.quark.cn/s/0b9e82825618,
不见不散（1998）,https://pan.baidu.com/s/19qr4nrWZ5ZvquDCSTPTN9w?pwd=5ek1,https://pan.quark.cn/s/f1b4ee2b5fb3,
大腕（2001）,https://pan.baidu.com/s/1RqGJpsPbitWGAfH--ikF5A?pwd=jh6k,https://pan.quark.cn/s/487cdfb0cf76,
原振侠与卫斯理（1986）,https://pan.baidu.com/s/1PPpj-7GZVlYEJ4KQSdyMmA?pwd=vna9,https://pan.quark.cn/s/f889699a3a5f,
天狗（2006）,https://pan.baidu.com/s/1FThbBk9C39Bc9bDpj9Jm9w?pwd=51ar,https://pan.quark.cn/s/439d88ea09d3,
逃脱（2024）韩国,https://pan.baidu.com/s/1UKFkvm-XswrnhA11JMf5FQ?pwd=qm3j,https://pan.quark.cn/s/724c087f0bd9,
末日村庄（1983）日本,https://pan.baidu.com/s/1Srktc4eZuWamT6OHXbq5Hg?pwd=apbi,/,
千博士驱魔研究所（2023）韩国,https://pan.baidu.com/s/17fGT_cnLzN5wV043ypR6Iw?pwd=x7uc,https://pan.quark.cn/s/2eb295fb260c,
孟买女帝/甘古拜·卡蒂娅瓦迪（2022）印度,https://pan.baidu.com/s/1Xw9LI3dZbkzG3X2ervDNVA?pwd=2t4b,https://pan.quark.cn/s/6ebad43b1e98,
巫蛊人偶（2023）泰国,https://pan.baidu.com/s/1OfQDwsE51zzYpzfjSGZinA?pwd=hc4g,https://pan.quark.cn/s/b1127c20b4fa,
撞邪先生（1988）中国香港,https://pan.baidu.com/s/11gFwkXCzKGuwPiSEIj9V3w?pwd=vwp4,https://pan.quark.cn/s/d3753629d6d9,
鬼门（2021）韩国,https://pan.baidu.com/s/1MRYa_YuJbVnzZk98qkH13Q?pwd=ypyj,https://pan.quark.cn/s/262fe322c171,
坠落（2022）,https://pan.baidu.com/s/1thD93fn5O5ktfY1yvaj09g?pwd=y27n,https://pan.quark.cn/s/540c9a0ba8f7,
断刀客（1995）,https://pan.baidu.com/s/1Is9OuK3sTXy7oQ_8MUBXcQ?pwd=saqj,https://pan.quark.cn/s/35f1050846de,
烈血海底城（1989）,https://pan.baidu.com/s/1YRZiXxwpIOVHYf0QolSbmw?pwd=st9q,https://pan.quark.cn/s/137597a6ebbc,
八脚怪（2002）,/,https://pan.quark.cn/s/8856cdea7f06,
邱淑贞经典电影合集 未删减版,/,https://pan.quark.cn/s/138eec20eee0,
战狼1（2015）,https://pan.baidu.com/s/1qSM1Wwe-HGZfEoHW1YVatw?pwd=dqdb,https://pan.quark.cn/s/c77d985fd0c1,
战狼2（2017）,https://pan.baidu.com/s/1zy9DpCtvW-eTmqgvdgphiA?pwd=ui31,https://pan.quark.cn/s/7047013aa22e,
忍者刺客（2009）,https://pan.baidu.com/s/1JAmSf63fNbZjFLanIxo88A?pwd=sc6q,https://pan.quark.cn/s/7138650d5e49,
屠魔战士（2014）,https://pan.baidu.com/s/14l28bqHngjCPbDVySDS8Fw?pwd=qbrw,https://pan.quark.cn/s/e96ebc67ea9b,
鬼宅心慌/鬼屋出售（2024）泰国,https://pan.baidu.com/s/1CajhweHF4-05K0KJyMc0NA?pwd=ukrq,https://pan.quark.cn/s/b461e91af3b6,
大军阀（1972）,https://pan.baidu.com/s/1qCj29mX3h2aIl8S1ifpRIg?pwd=fexk,https://pan.quark.cn/s/af0038ae8147,
隔山有眼 1-2部,https://pan.baidu.com/s/1xuzEKPf_LrbwLc4IqLZMIg?pwd=ysyc,https://pan.quark.cn/s/daa96507b16e,
机器纪元（2014）,https://pan.baidu.com/s/16veTimjSkR-x1SPVvAKHFw?pwd=nd8i,https://pan.quark.cn/s/16a2977afc02,
地球停转之日（2008）,https://pan.baidu.com/s/1dBLPfXL62NskAb_NDBl9hw?pwd=35m2,https://pan.quark.cn/s/728e47d78024,
地球停转之日（1951）,https://pan.baidu.com/s/1NmqAyAqv6C0XCrPxZ_zWKw?pwd=7pbd,https://pan.quark.cn/s/1af6fc3c25e5,
根（1977）,https://pan.baidu.com/s/1anrRpx82uUqraUeoCg7JeQ?pwd=wyji,/,
普京（2025）波兰,https://pan.baidu.com/s/1GbuYtP0vkZpc5aoZHJkB2g?pwd=cnv2,https://pan.quark.cn/s/2351abdb270d,
斯大林之死（2017）,https://pan.baidu.com/s/1-h-fG8uFnC5EBUvDbzvgdg?pwd=qpyk,https://pan.quark.cn/s/06d4640c6703,
黑白魔女英迪拉（2025）,https://pan.baidu.com/s/14IZkb3035SBImZIJuUISPw?pwd=yscj,https://pan.quark.cn/s/2a218d2c62bf,
如是我闻/Vedaa（2024）印度,/,https://pan.quark.cn/s/f7ba47c4e09b,
投名状（2007）,https://pan.baidu.com/s/13AL15coK4I1MhS_iOpnnrQ?pwd=hfui,https://pan.quark.cn/s/fd1f91b794f1,
为人民服务（2022）韩国,https://pan.baidu.com/s/17l1EGcuvSF4_Tt2VJ4u3Gg?pwd=6ixe,/,
黄金大劫案（2012）,https://pan.baidu.com/s/1YCZc0sP6DfVxcXvyaWrOxw?pwd=7yv8,https://pan.quark.cn/s/bdcf8fe2d4ec,
乾隆下江南（1977）中国香港,https://pan.baidu.com/s/1ndTP6EFpKygLflTBEiV2eA?pwd=r7qi,https://pan.quark.cn/s/4696df693b2d,
锦衣卫（2010）,https://pan.baidu.com/s/1Cf4_bZuqd3SE3WzNTBu8LA?pwd=fhr8,https://pan.quark.cn/s/c6134cbd6044,
窃听风云 1-3部,https://pan.baidu.com/s/1ZHdlYp6ZA6wkpBxA8vP_eA?pwd=5ws5,https://pan.quark.cn/s/ddcbcefd4c97,
小人物（2021）,https://pan.baidu.com/s/1MJigLyXR5Yxqrk0Jra9KjQ?pwd=px6t,https://pan.quark.cn/s/5387f5fb1c88,
大卫王朝/House of David（2025）美国,https://pan.baidu.com/s/1wuTKU662d0RGPHItsQlnng?pwd=59fj,https://pan.quark.cn/s/1e8823043dcd,
哪吒传奇（2003）,https://pan.baidu.com/s/1NxVAfIBCRVsnaxFn0EinzA?pwd=nxhi,https://pan.quark.cn/s/6e088b2a2040,
领居（2012）韩国,/,https://pan.quark.cn/s/c0272b142eae,
始动（2019）韩国,https://pan.baidu.com/s/1Mbl_3j6p1eIOlmQwWOwd6Q?pwd=66xw,https://pan.quark.cn/s/bd74f9003b30,
愤怒的黄牛（2018）韩国,https://pan.baidu.com/s/1i33NPHL3Qu2CdUMTq3mc5g?pwd=y8vv,https://pan.quark.cn/s/61eb76bbd331,
阴阳路 21部合集,https://pan.baidu.com/s/1JGQqTI22mGAsbEo9dh3lmA?pwd=gdjd,https://pan.quark.cn/s/f11722a1eabc,
通天塔（2006）,https://pan.baidu.com/s/1AY-k5jisyUj8A2qLtgcOww?pwd=gnjr,https://pan.quark.cn/s/831388f37a90,
四大家族之龙虎兄弟（1991）,https://pan.baidu.com/s/1H7sll8VlYVLxbdoifiPr3w?pwd=177s,https://pan.quark.cn/s/5066af0e97b7,
巴霍巴利王：开端（2015）印度,https://pan.baidu.com/s/1CuYCaxSv-SS17iQvS97AaQ?pwd=bpqe,https://pan.quark.cn/s/a91da580b774,
巴霍巴利王2：终结（2017）印度,https://pan.baidu.com/s/1I7jTcVFBA4fWFrACG-szsQ?pwd=qj7y,https://pan.quark.cn/s/e3a4c9d32217,
萨拉尔（2023）印度,/,https://pan.quark.cn/s/43f456f3c9cf,
白虎（2021）印度,https://pan.baidu.com/s/152A_NFOunVbzs0_Hx49RBg?pwd=ux29,https://pan.quark.cn/s/878ab85ec9e0,
梅尔罗斯（2018）英国,https://pan.baidu.com/s/130RNZwTz2BrICsUl7hK56g?pwd=gia2,https://pan.quark.cn/s/5c40f9303593,
猿啼之地（2024）印度,/,https://pan.quark.cn/s/609860df70cd,
球体（2024）印度,https://pan.baidu.com/s/1BAjrLfyxUBPe3n7tR-oowg?pwd=du97,https://pan.quark.cn/s/27c7e35f7cee,
旺角卡门（1988）,https://pan.baidu.com/s/1Q498Nsp1sWSpcCkYsw0opQ?pwd=gden,https://pan.quark.cn/s/01324abfd153,
曼谷保镖（2004）,https://pan.baidu.com/s/1H3tkx53seQ7D-3BhXM2Blw?pwd=g82r,/,
曼谷保镖（2007）,https://pan.baidu.com/s/1SEk2FENg4Es4nvYWiijBhw?pwd=ps5p,/,
金蝉脱壳 1-3部,https://pan.baidu.com/s/1eec5Ggn3p-DqWZexToNdNA?pwd=n9qn,https://pan.quark.cn/s/1db3b9267257,
鸡同鸭讲（1988）,https://pan.baidu.com/s/1sga5B5BtyBTviwVQOxjgvg?pwd=7gu9,https://pan.quark.cn/s/8e20acaae874,
